neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,consensus_threshold,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
multi_metric_consensus_threshold_0.4,5,4.791101455688477,1.0,0.799514651298523,0.1247606948018074,0.3261825131390349,0.18805277347564697,0.16813449561595917,0.5314286351203918,0.18866927921772003,0.1067845198279981,0.3576206402293359,5.0,59.0,16.0,50,0.4,0.8339225991399905,0.8344053030014038,0.9455376664797465
