neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
pca_cosine_knn,5,4.994463920593262,1.0,0.9560303092002869,0.04290825501084328,0.3340523882896764,0.15531429648399353,0.14374753832817078,1.0,0.0,0.0,0.0,5.0,82.0,16.0,50,0.9514329738058551,0.9518691897392273,0.9027627110481262
