neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,oracle_neighbor,label_leakage_diagnostic
pca_cosine_knn,5,4.972635269165039,1.0,0.892723798751831,0.08185811340808868,0.3270551739419455,0.16874566674232483,0.1583421230316162,1.0,0.0,0.0,0.0,5.0,65.0,16.0,50,0.0,0.0,0.8717482827387547,0.8739094734191895,0.8498106002807617,Melanoma_5K,2,beta_control,1.0,1.0,3.984099664550372,1.3118706295595448,1.111038968317649,3.336932496288243,0.9500126178650294,0.04998738354017192,uniform,0.09999999999999998,0.1,0.05,0.02,0.5,anchor,local_mix,none,False
