dataset,seed,method,effective_neighbor_count,edge_keep_rate,pseudo_branch_activation_rate,perturbation_norm_mean,perturbation_norm_p95,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,hubness_p95,hubness_max,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,run_dir
Guo,1,neighbormix_scmae,3.99694732779468,1.0,1.0,2.1815154321193697,4.38836581993103,0.9560303092002868,0.0429082550108432,0.3340523882896764,0.1553142964839935,0.1437475383281707,1.0,0.0,0.0,16.0,82.0,0.9514329738058552,0.9518691897392272,0.9027627110481262,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/neighbormix_scmae/seed1
Guo,2,neighbormix_scmae,3.996963213096729,1.0,1.0,2.1781110028624537,4.381323985695839,0.9558459520339966,0.0427838116884231,0.3326964560862866,0.1548590213060379,0.1423371285200119,1.0,0.0,0.0,16.0,66.0,0.9522650231124808,0.9526740908622742,0.9084535241127014,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/neighbormix_scmae/seed2
Guo,0,nm_scmae_nomix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/nm_scmae_nomix/seed0
Guo,1,nm_scmae_nomix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/nm_scmae_nomix/seed1
Guo,2,nm_scmae_nomix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/nm_scmae_nomix/seed2
Guo,0,random_beta_uniform_0.1,3.996939646015384,1.0,1.0,1.090238070309162,3.07683358502388,0.9560685753822328,0.0427916869521141,0.3333744221879815,0.1566529721021652,0.1447712332010269,1.0,0.0,0.0,15.0,78.0,0.9518335901386747,0.952261447906494,0.9076267679532368,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/random_beta_uniform_0.1/seed0
Guo,1,random_beta_uniform_0.1,3.996934418674087,1.0,1.0,1.0910131194293498,3.0817223590612413,0.9560303092002868,0.0429082550108432,0.3340523882896764,0.1553142964839935,0.1437475383281707,1.0,0.0,0.0,16.0,82.0,0.9514329738058552,0.9518691897392272,0.9027627110481262,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/random_beta_uniform_0.1/seed1
Guo,2,random_beta_uniform_0.1,3.996964060824266,1.0,1.0,1.0884337265491486,3.073731717944145,0.9558459520339966,0.0427838116884231,0.3326964560862866,0.1548590213060379,0.1423371285200119,1.0,0.0,0.0,16.0,66.0,0.9522650231124808,0.9526740908622742,0.9084535241127014,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/random_beta_uniform_0.1/seed2
Guo,0,random_edge_dropout_keep0.5,3.998231191710589,0.50653828125,1.0,2.324895580410957,4.733732393026352,0.9560685753822328,0.0427916869521141,0.3333744221879815,0.1566529721021652,0.1447712332010269,1.0,0.0,0.0,15.0,78.0,0.9518335901386747,0.952261447906494,0.9076267679532368,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/random_edge_dropout_keep0.5/seed0
Guo,1,random_edge_dropout_keep0.5,3.998251205177073,0.5064230468750001,1.0,2.3261919647455214,4.736824238300324,0.9560303092002868,0.0429082550108432,0.3340523882896764,0.1553142964839935,0.1437475383281707,1.0,0.0,0.0,16.0,82.0,0.9514329738058552,0.9518691897392272,0.9027627110481262,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/random_edge_dropout_keep0.5/seed1
Guo,2,random_edge_dropout_keep0.5,3.998257235055644,0.506144921875,1.0,2.3225994981527327,4.733367453336716,0.9558459520339966,0.0427838116884231,0.3326964560862866,0.1548590213060379,0.1423371285200119,1.0,0.0,0.0,16.0,66.0,0.9522650231124808,0.9526740908622742,0.9084535241127014,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/random_edge_dropout_keep0.5/seed2
Guo,0,random_pseudo_gate_p0.5,3.996939646015384,1.0,0.50091015625,2.180870222449303,4.386000182509422,0.9560685753822328,0.0427916869521141,0.3333744221879815,0.1566529721021652,0.1447712332010269,1.0,0.0,0.0,15.0,78.0,0.9518335901386747,0.952261447906494,0.9076267679532368,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/random_pseudo_gate_p0.5/seed0
Guo,1,random_pseudo_gate_p0.5,3.996934418674087,1.0,0.50016796875,2.1815953255295755,4.388973126530647,0.9560303092002868,0.0429082550108432,0.3340523882896764,0.1553142964839935,0.1437475383281707,1.0,0.0,0.0,16.0,82.0,0.9514329738058552,0.9518691897392272,0.9027627110481262,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/random_pseudo_gate_p0.5/seed1
Guo,2,random_pseudo_gate_p0.5,3.996964060824266,1.0,0.5003828125,2.178390804052353,4.381767989158631,0.9558459520339966,0.0427838116884231,0.3326964560862866,0.1548590213060379,0.1423371285200119,1.0,0.0,0.0,16.0,66.0,0.9522650231124808,0.9526740908622742,0.9084535241127014,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/random_pseudo_gate_p0.5/seed2
Guo,0,snn_neighbormix,3.865432571930447,1.0,1.0,2.2961016567945483,4.657243674278259,0.9560685753822328,0.0427916869521141,0.3333744221879815,0.1566529721021652,0.1447712332010269,0.1566529721021652,0.1447712332010269,0.021879815100154,15.0,78.0,0.9518335901386747,0.9535868763923644,0.906703233718872,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/snn_neighbormix/seed0
Guo,1,snn_neighbormix,3.8673997784868535,1.0,1.0,2.297210173606872,4.660870718717575,0.9560303092002868,0.0429082550108432,0.3340523882896764,0.1553142964839935,0.1437475383281707,0.1553142964839935,0.1437475383281707,0.0221879815100154,16.0,82.0,0.9514329738058552,0.9519935846328736,0.8997493783632914,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/snn_neighbormix/seed1
Guo,2,snn_neighbormix,3.865545871257363,1.0,1.0,2.295260601401329,4.653007917881012,0.9558459520339966,0.0427838116884231,0.3326964560862866,0.1548590213060379,0.1423371285200119,0.1548590213060379,0.1423371285200119,0.0226502311248073,16.0,66.0,0.9522650231124808,0.95425683259964,0.9046305020650228,results/experiments/neighbormix_stochastic_regularization_20260616/Guo/snn_neighbormix/seed2
Macosko,0,consensus_neighbormix_threshold0.4,3.873282337497964,1.0,1.0,2.615039083600044,4.496016587308475,0.9250604510307312,0.0552154704928398,0.2984645599000178,0.1052575558423996,0.1225151568651199,0.4871763885021209,0.1965271234512329,0.1885868594893769,15.0,58.0,0.9625557936082842,0.963308811187744,0.929188311100006,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/consensus_neighbormix_threshold0.4/seed0
Macosko,1,consensus_neighbormix_threshold0.4,3.873356610987109,1.0,1.0,2.615249053750719,4.495420606749399,0.9250604510307312,0.0552154704928398,0.2984645599000178,0.1052575558423996,0.1225151568651199,0.4871763885021209,0.1965271234512329,0.1885868594893769,15.0,58.0,0.9625557936082842,0.963308811187744,0.929188311100006,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/consensus_neighbormix_threshold0.4/seed1
Macosko,2,consensus_neighbormix_threshold0.4,3.873296508085859,1.0,1.0,2.615214865429061,4.499997040918895,0.9250604510307312,0.0552154704928398,0.2984645599000178,0.1052575558423996,0.1225151568651199,0.4871763885021209,0.1965271234512329,0.1885868594893769,15.0,58.0,0.9625557936082842,0.963308811187744,0.929188311100006,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/consensus_neighbormix_threshold0.4/seed2
Macosko,0,global_random_neighbor_control,4.000000015237228,1.0,1.0,3.147577654549054,6.029423217943737,0.0837182030081749,0.3614538908004761,0.0001249776825566,5.901724216528237e-05,0.0025600760709494,0.0,0.0,0.0,9.0,18.0,0.4641447955722192,0.4641447365283966,0.0009950246506681,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/global_random_neighbor_control/seed0
Macosko,1,global_random_neighbor_control,4.000000015237228,1.0,1.0,3.1495440949542184,6.044452367850712,0.0839407444000244,0.3621217310428619,0.0001785395465095,4.810648897546344e-05,0.0023114604409784,0.0,0.0,0.0,9.0,17.0,0.4637163006605963,0.4637162387371063,0.0020532255681852,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/global_random_neighbor_control/seed1
Macosko,2,global_random_neighbor_control,4.000000015237228,1.0,1.0,3.152083790114948,6.058671014411109,0.0828077346086502,0.3619174659252167,0.0001071237279057,4.413894566823728e-05,0.0022141316439956,0.0,0.0,0.0,9.0,17.0,0.4639082306730941,0.4639081656932831,0.0009950246506681,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/global_random_neighbor_control/seed2
Macosko,0,mutual_knn_neighbormix,3.995774573396383,1.0,1.0,2.591662808571543,4.517193455900465,0.925087571144104,0.0551818832755088,0.2979110873058382,0.1052853986620903,0.122600257396698,0.2979110777378082,0.4573402404785156,0.7020889126941617,15.0,58.0,0.962542403142296,0.9627016186714172,0.929446538289388,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/mutual_knn_neighbormix/seed0
Macosko,1,mutual_knn_neighbormix,3.99576993267496,1.0,1.0,2.591841957330703,4.517333965080125,0.925087571144104,0.0551818832755088,0.2979110873058382,0.1052853986620903,0.122600257396698,0.2979110777378082,0.4573402404785156,0.7020889126941617,15.0,58.0,0.962542403142296,0.9627016186714172,0.929446538289388,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/mutual_knn_neighbormix/seed1
Macosko,2,mutual_knn_neighbormix,3.9957841636756286,1.0,1.0,2.591940052270889,4.519835955160005,0.925087571144104,0.0551818832755088,0.2979110873058382,0.1052853986620903,0.122600257396698,0.2979110777378082,0.4573402404785156,0.7020889126941617,15.0,58.0,0.962542403142296,0.9627016186714172,0.929446538289388,results/experiments/neighbormix_stochastic_regularization_20260616/Macosko/mutual_knn_neighbormix/seed2
