neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,bad_edge_ratio_requested,bad_edge_ratio_observed,label_leakage_diagnostic,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed,beta_mode,beta_fixed,beta_max,beta_target_mean,beta_std,beta_p,target_mode,noise_mode,oracle_neighbor
pca_cosine_knn_bad_edge_injected_0.2,5,4.064513683319092,1.0,0.6362035274505615,0.3516012728214264,0.20774008600095556,0.09204757213592529,0.12215786427259445,0.8010988831520081,0.39917343854904175,0.1989010989010989,0.6684185379837554,5.0,47.0,14.0,50,0.2,0.1989010989010989,True,0.6701863354037267,0.8327237367630005,0.9405719041824341,worm_neuron_cell,1,beta_control,1.0,1.0,3.9409525095652853,1.4366654124110938,0.7297643744852393,2.8182873852550983,0.9499998688697815,0.05000000819563866,fixed,0.05,0.05,0.05,0.02,0.5,anchor,local_mix,none
