neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,snn_zero_row_fallback_rate,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
snn_jaccard_weighted_knn,5,3.699413776397705,0.7865265169612996,0.8006296753883362,0.1239117980003357,0.3220735785953177,0.18982569873332977,0.17071640491485596,0.18982569873332977,0.17071640491485596,0.03607262302914477,0.03607262302914477,5.0,56.0,16.0,50,0.03607262302914477,0.8391304347826087,0.8414924740791321,0.9531370202700297,worm_neuron_cell,0,snn_neighbormix,1.0,1.0,3.8721430414749065,2.986648876406252,1.5067487441934646,5.831701537594199,0.8999998569488525,0.10000001639127731
