dataset,method,acc_mean,acc_std,acc_count,nmi_mean,nmi_std,nmi_count,ari_mean,ari_std,ari_count,f1_macro_mean,f1_macro_std,f1_macro_count,runtime_seconds_mean,runtime_seconds_std,seed_<lambda>,n_seeds,method_raw
Macosko,scMAE + FCM-Gate06,0.8314437897994406,0.013767824746580297,3,0.6823981817986852,0.025620684336197845,3,0.8687477770849821,0.011699741242746682,3,0.42148420618793625,0.03979127817274653,3,426.54232692718506,0.580965063772365,"42,2024,3407",3,suture04_fcm_gate06
Melanoma_5K,scMAE + FCM-Gate06,0.69318265750794,0.006551989373999585,3,0.6419649062215339,0.020106801795626576,3,0.6320136387726513,0.03574405455153832,3,0.4072134519230807,0.05100923226311776,3,45.59060049057007,0.5260296181588786,"42,2024,3407",3,suture04_fcm_gate06
Quake_10x_Spleen,scMAE + FCM-Gate06,0.881037130094919,0.09069653153330219,3,0.7369223109828814,0.08150997832398495,3,0.7703835841454042,0.188475644414067,3,0.7005098358899614,0.11048462426670103,3,95.2380473613739,0.7213210069587498,"42,2024,3407",3,suture04_fcm_gate06
