dataset,method,acc_mean,acc_std,acc_count,nmi_mean,nmi_std,nmi_count,ari_mean,ari_std,ari_count,f1_macro_mean,f1_macro_std,f1_macro_count,runtime_seconds_mean,runtime_seconds_std,seed_<lambda>,n_seeds,method_raw
Melanoma_5K,scziDesk,0.6345372627225053,0.040507930397943565,3,0.6645877124096072,0.020693436971378626,3,0.5505156869338629,0.04794451399575175,3,0.4933758186701091,0.009205244259304588,3,703.4333333333334,146.5814563078609,"42,2024,3407",3,sczidesk
Melanoma_5K,AttentionAE-SC,0.5128148312283034,0.07170580596598317,3,0.5100157677767755,0.004373793157199707,3,0.3820470706376314,0.026426827867689837,3,0.23752993655992916,0.06398728492371002,3,242.36666666666667,49.22624638679384,"42,2024,3407",3,attentionae_sc
Melanoma_5K,scGPT,0.66009306448039,,1,0.6428684271025294,,1,0.552736518267948,,1,0.5092164433387505,,1,,,42,1,scgpt_plantnet
Pollen,DEC,0.7342192691029901,0.06743449544911773,3,0.7617740387619402,0.04448824367467581,3,0.6710078591416618,0.11222099787199726,3,0.6706216812338132,0.0316678747486833,3,12.6,0.7000000000000004,"42,2024,3407",3,dec
Pollen,Leiden,0.627906976744186,0.0,3,0.6901298799636367,0.0006396881022366846,3,0.4573733312681316,0.0010824133339968056,3,0.38468473100804634,6.557067877021588e-05,3,18.8,0.4000000000000008,"42,2024,3407",3,leiden
Pollen,Louvain,0.627906976744186,0.0,3,0.691257900366763,0.00022756760925413697,3,0.45496332747070944,0.0007722332299552799,3,0.38493017667425633,7.828678622753105e-05,3,18.466666666666665,0.25166114784235766,"42,2024,3407",3,louvain
Pollen,scMAE + NeighborMix,0.8881506090808416,0.006915833885269567,3,0.9268418861654867,0.001210947369347213,3,0.9126790036104534,0.004260468709123823,3,0.7636336875312031,0.015894196610561614,3,12.433333333333332,1.877054430040144,"42,2024,3407",3,neighbormix_scmae
Pollen,scMAE w/o NeighBorMix,0.8892580287929125,0.018297576569056864,3,0.9275199521699408,0.013575745515015064,3,0.9112045016223576,0.012113095357637854,3,0.7527919658246206,0.019290739890779993,3,12.0,0.5,"42,2024,3407",3,nm_scmae_nomix
Pollen,SC3,0.0066445182724252,0.005754321619830115,3,0.9523001351863,0.0016750124317342437,3,0.9542458393616419,0.0019617560258151055,3,0.015810276679841865,0.013692101245603747,3,8.066666666666668,0.945163125250522,"42,2024,3407",3,sc3
Pollen,scDCC,0.939091915836102,0.001918107206610113,3,0.9549767364908578,0.005042941886308902,3,0.9591611216618675,0.002566587132408181,3,0.8911109325770378,0.005532853951984658,3,18.599999999999998,1.2489995996796812,"42,2024,3407",3,scdcc
Pollen,scDSC,0.5813953488372093,0.04241576523190608,3,0.614985690308558,0.01778314765305351,3,0.4425763731720229,0.05027763988182293,3,0.3361714858246437,0.07113708754669334,3,22.133333333333336,0.25166114784235816,"42,2024,3407",3,scdsc
Pollen,scMAE,0.8892580287929125,0.018297576569056864,3,0.9275199521699408,0.013575745515015064,3,0.9112045016223576,0.012113095357637854,3,0.7527919658246206,0.019290739890779993,3,11.1,0.8888194417315576,"42,2024,3407",3,scmae
Quake_10x_Spleen,DEC,0.716464265773311,0.008072913732208989,3,0.1121130031261237,0.08387839952581233,3,0.09459754689279097,0.0671770895831159,3,0.24390036290959807,0.02024946311383242,3,64.46666666666667,3.4588051886935327,"42,2024,3407",3,dec
Quake_10x_Spleen,Leiden,0.7146496370742602,0.00546531880247124,3,0.5090706609842516,0.0034685678513466053,3,0.4159144068510256,0.0071790397266843315,3,0.4959811752303536,0.0007078836730191081,3,60.199999999999996,1.819340539866023,"42,2024,3407",3,leiden
Quake_10x_Spleen,Louvain,0.9120254048017867,0.013029328961798564,3,0.680288314297953,0.027275507763116033,3,0.7803047630965564,0.040301120975716094,3,0.48528470487029146,0.1932789961097171,3,74.5,2.30651251893416,"42,2024,3407",3,louvain
Quake_10x_Spleen,scMAE + NeighborMix,0.9653126744835289,0.007890283305095771,3,0.8656842349710073,0.0018364303678193668,3,0.9253768729435361,0.00882935620588513,3,0.7483050451985921,0.02663640774962143,3,123.03333333333335,0.75055534994651,"42,2024,3407",3,neighbormix_scmae
Quake_10x_Spleen,scMAE w/o NeighBorMix,0.9570421552205471,0.005025489122345447,3,0.8517299934779107,0.019272872776737792,3,0.9222754183324536,0.01013666626911079,3,0.7251795313226853,0.01018292541709808,3,64.53333333333333,8.258530942808976,"42,2024,3407",3,nm_scmae_nomix
Quake_10x_Spleen,SC3,0.33657872696817415,0.3747081891656449,3,0.685560471394118,8.387594655772701e-05,3,0.5298554337584567,0.0003079961645483241,3,0.1920720337267917,0.24786415037710519,3,19.566666666666666,0.40414518843273756,"42,2024,3407",3,sc3
Quake_10x_Spleen,scDCC,0.7450097710776102,0.12631288182525505,3,0.6052743618956824,0.029682667953736554,3,0.5747323503027296,0.14075544844380544,3,0.5550630550453217,0.01476308286691412,3,257.2666666666667,2.7153882472555235,"42,2024,3407",3,scdcc
Quake_10x_Spleen,scMAE,0.9570421552205471,0.005025489122345447,3,0.8517299934779107,0.019272872776737792,3,0.9222754183324536,0.01013666626911079,3,0.7251795313226853,0.01018292541709808,3,54.1,0.8717797887081349,"42,2024,3407",3,scmae
Quake_10x_Spleen,scNAME,0.8205262423227246,0.005996042117400114,3,0.694745327043651,0.021990045112920926,3,0.6098979776548422,0.007093752546395835,3,0.715792500287913,0.050556761686497836,3,3102.6,73.93301021871076,"42,2024,3407",3,scname
Quake_10x_Spleen,scziDesk,0.9295435510887774,0.008113990636373029,3,0.7789360576346791,0.025344473946882738,3,0.8652214324747153,0.035996590789206175,3,0.5994774221149696,0.042547535087506944,3,1250.7666666666667,26.142366636043782,"42,2024,3407",3,sczidesk
Quake_10x_Spleen,AttentionAE-SC,0.6904662199888331,0.052706180353156835,3,0.016739154523417465,0.02899306611030545,3,-0.0291952486719138,0.05056765403936249,3,0.16512157232539248,0.004228614186412861,3,595.4333333333333,165.21998466690803,"42,2024,3407",3,attentionae_sc
Quake_Smart-seq2_Lung,DEC,0.6949085123309467,0.04647176002692718,3,0.6391490813598221,0.029283859469570152,3,0.565821443861618,0.06640122816429825,3,0.5697149869717764,0.07235014649341026,3,18.733333333333334,1.415391583037476,"42,2024,3407",3,dec
Quake_Smart-seq2_Lung,Leiden,0.6119729514717581,0.013779242701423087,3,0.6479330376912132,0.0012932529661291562,3,0.5054198806220455,0.011632198067907887,3,0.45413313987705495,0.004621868010878978,3,21.53333333333333,0.5686240703077335,"42,2024,3407",3,leiden
Quake_Smart-seq2_Lung,Louvain,0.6260938743038982,0.055197649508265445,3,0.6456927117093927,0.024721003375726452,3,0.5133087116549602,0.046335042047818936,3,0.4424904445943114,0.04639489859165267,3,22.8,2.3515952032609704,"42,2024,3407",3,louvain
Quake_Smart-seq2_Lung,scMAE + NeighborMix,0.6815831344470963,0.07071433651684557,3,0.7715721487687087,0.040064709247524276,3,0.6338357022443712,0.08932683502229694,3,0.6035091519826584,0.09840490232771401,3,30.766666666666666,0.8621678104251701,"42,2024,3407",3,neighbormix_scmae
