dataset,method,seed,variant,mix_mode,pseudo_objective,g_max,pseudo_weight,known_k_interpretation,acc,nmi,ari,f1_macro,fmi,v_measure,homogeneity,completeness,n_pred_clusters,silhouette,protocol,cluster_method,uses_known_k,stage,run_dir,macro_f1,rare_cell_recall,gate_mean,gate_std,fraction_gate_lt_0.05_gmax,fraction_gate_gt_0.95_gmax,corr_gate_R,corr_gate_H,valid_edge_count_mean,no_valid_neighbor_rate,fallback_rate,effective_neighbor_count_mean,max_edge_weight_p95,KS_distance_perturb_norm,median_library_size_relative_diff,zero_fraction_absolute_diff,clip_rate_eta,passes_matching_thresholds,median_TV_ratio_all_genes,median_TV_ratio_high_TV_genes,high_TV_compression_rate,fixed_ari,fixed_macro_f1,fixed_rare_cell_recall,delta_ari_vs_fixed_control,delta_macro_f1_vs_fixed_control,delta_rare_recall_vs_fixed_control
Tosches,RC_NeighborMix,42,stage1B_random_delta_matched_rec_only,random_delta_matched,rec_only,0.1,0.3,oracle-k embedding separability only,0.6097299614230605,0.7201654073679736,0.5115314778785588,0.6002267183514627,0.5951961117669259,0.7201654073679736,0.7766914788106952,0.6713088737350974,15,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Tosches/seed42/random_delta_matched_rec_only,0.6002267183514627,0.027777777777777776,0.04267586022615433,0.035814665257930756,0.21817402486069437,0.07838619802828975,0.9327637616930576,-0.7596149919224673,6.989391341620231,0.0,0.02325332190312902,4.082460880279541,0.7361440658569336,0.00016073724817831057,0.00017939892131835222,0.119,0.0,False,0.9433866009756269,0.9542918972578048,0.0,0.5133288685824936,0.6824385226934047,0.027777777777777776,-0.0017973907039348092,-0.08221180434194197,0.0
Tosches,RC_NeighborMix,2024,stage1B_fixed_control_rec_only,fixed_control,rec_only,0.1,0.3,oracle-k embedding separability only,0.6093549078439777,0.717293846239275,0.509177930230452,0.6584902801687201,0.5928985457472429,0.7172938462392751,0.7715430273802987,0.6701723023515533,15,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Tosches/seed2024/fixed_control_rec_only,0.6584902801687201,0.027777777777777776,0.10000000894069672,7.450580596923828e-09,0.0,1.0,0.0,0.0,6.989391341620231,0.0,0.02325332190312902,4.082460880279541,0.7361440658569336,,,,,,0.8026873631579104,0.804705941207726,0.012,0.509177930230452,0.6584902801687201,0.027777777777777776,0.0,0.0,0.0
Tosches,RC_NeighborMix,2024,stage1B_edge_only_rec_only,edge_only,rec_only,0.1,0.3,oracle-k embedding separability only,0.6229639948564081,0.7272475555866083,0.5154977451632,0.6813143239200211,0.5987760775075883,0.7272475555866083,0.7835788146586806,0.678472369117761,15,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Tosches/seed2024/edge_only_rec_only,0.6813143239200211,0.013888888888888888,0.10000000894069672,7.450580596923828e-09,0.0,1.0,0.0,0.0,6.989391341620231,0.0,0.02325332190312902,4.082460880279541,0.7361440658569336,,,,,,0.7731678614271957,0.7723580952008036,0.884,0.509177930230452,0.6584902801687201,0.027777777777777776,0.006319814932748025,0.022824043751300982,-0.013888888888888888
Tosches,RC_NeighborMix,2024,stage1B_gate_only_rec_only,gate_only,rec_only,0.1,0.3,oracle-k embedding separability only,0.6216780968709815,0.7291292095900919,0.5145561322063738,0.681949603055039,0.5980489046464991,0.729129209590092,0.7858140436065056,0.6800720899666853,15,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Tosches/seed2024/gate_only_rec_only,0.681949603055039,0.027777777777777776,0.04267586022615433,0.035814665257930756,0.21817402486069437,0.07838619802828975,0.9327637616930576,-0.7596149919224673,6.989391341620231,0.0,0.02325332190312902,4.082460880279541,0.7361440658569336,,,,,,0.8986292909137126,0.9185501131991485,0.0,0.509177930230452,0.6584902801687201,0.027777777777777776,0.005378201975921759,0.023459322886318912,0.0
Tosches,RC_NeighborMix,2024,stage1B_analytic_RC_rec_only,analytic_RC,rec_only,0.1,0.3,oracle-k embedding separability only,0.6222138876982426,0.7293848849293125,0.5150626868744739,0.6825805875932061,0.598470378588023,0.7293848849293124,0.7859778049306801,0.6803943144981591,15,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Tosches/seed2024/analytic_RC_rec_only,0.6825805875932061,0.027777777777777776,0.04267586022615433,0.035814665257930756,0.21817402486069437,0.07838619802828975,0.9327637616930576,-0.7596149919224673,6.989391341620231,0.0,0.02325332190312902,4.082460880279541,0.7361440658569336,,,,,,0.8878499778906452,0.9090630609811144,0.0,0.509177930230452,0.6584902801687201,0.027777777777777776,0.005884756644021882,0.024090307424485924,0.0
Tosches,RC_NeighborMix,2024,stage1B_random_delta_matched_rec_only,random_delta_matched,rec_only,0.1,0.3,oracle-k embedding separability only,0.6246249464209173,0.7297255210335212,0.5160194912861124,0.6831202852183961,0.5992492158538606,0.7297255210335212,0.7862516484756261,0.6807819454215751,15,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Tosches/seed2024/random_delta_matched_rec_only,0.6831202852183961,0.027777777777777776,0.04267586022615433,0.035814665257930756,0.21817402486069437,0.07838619802828975,0.9327637616930576,-0.7596149919224673,6.989391341620231,0.0,0.02325332190312902,4.082460880279541,0.7361440658569336,0.00010715816545225909,0.00018652105063665658,0.118,0.0,False,0.9437280331525602,0.9544089759755011,0.0,0.509177930230452,0.6584902801687201,0.027777777777777776,0.006841561055660361,0.02463000504967594,0.0
Pollen,RC_NeighborMix,42,stage1B_fixed_control_rec_only,fixed_control,rec_only,0.1,0.3,oracle-k embedding separability only,0.8970099667774086,0.9308535909312552,0.8852804653766009,0.8279973146283307,0.8978374217929663,0.9308535909312552,0.935318747240754,0.9264308648459664,11,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Pollen/seed42/fixed_control_rec_only,0.8279973146283307,0.8402714932126697,0.10000002384185791,2.2351741790771484e-08,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5.356781005859375,0.6153279542922974,,,,,,0.8032662938114821,0.8050948524552258,0.164,0.8852804653766009,0.8279973146283307,0.8402714932126697,0.0,0.0,0.0
Pollen,RC_NeighborMix,42,stage1B_edge_only_rec_only,edge_only,rec_only,0.1,0.3,oracle-k embedding separability only,0.8970099667774086,0.9308535909312552,0.8852804653766009,0.8279973146283307,0.8978374217929663,0.9308535909312552,0.935318747240754,0.9264308648459664,11,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Pollen/seed42/edge_only_rec_only,0.8279973146283307,0.8402714932126697,0.10000002384185791,2.2351741790771484e-08,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5.356781005859375,0.6153279542922974,,,,,,0.7905590180992117,0.7903867925671275,0.76,0.8852804653766009,0.8279973146283307,0.8402714932126697,0.0,0.0,0.0
Pollen,RC_NeighborMix,42,stage1B_gate_only_rec_only,gate_only,rec_only,0.1,0.3,oracle-k embedding separability only,0.8970099667774086,0.9308535909312552,0.8852804653766009,0.8279973146283307,0.8978374217929663,0.9308535909312552,0.935318747240754,0.9264308648459664,11,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Pollen/seed42/gate_only_rec_only,0.8279973146283307,0.8402714932126697,0.03764977678656578,0.03009372390806675,0.18604651162790697,0.0033222591362126247,0.8296281235223485,-0.4187396086444125,8.0,0.0,0.0,5.356781005859375,0.6153279542922974,,,,,,0.9538346219413565,0.9431481496099892,0.0,0.8852804653766009,0.8279973146283307,0.8402714932126697,0.0,0.0,0.0
Pollen,RC_NeighborMix,42,stage1B_analytic_RC_rec_only,analytic_RC,rec_only,0.1,0.3,oracle-k embedding separability only,0.8970099667774086,0.9308535909312552,0.8852804653766009,0.8279973146283307,0.8978374217929663,0.9308535909312552,0.935318747240754,0.9264308648459664,11,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Pollen/seed42/analytic_RC_rec_only,0.8279973146283307,0.8402714932126697,0.03764977678656578,0.03009372390806675,0.18604651162790697,0.0033222591362126247,0.8296281235223485,-0.4187396086444125,8.0,0.0,0.0,5.356781005859375,0.6153279542922974,,,,,,0.9527765354534721,0.941960205976,0.0,0.8852804653766009,0.8279973146283307,0.8402714932126697,0.0,0.0,0.0
Pollen,RC_NeighborMix,42,stage1B_random_delta_matched_rec_only,random_delta_matched,rec_only,0.1,0.3,oracle-k embedding separability only,0.8970099667774086,0.9308535909312552,0.8852804653766009,0.8279973146283307,0.8978374217929663,0.9308535909312552,0.935318747240754,0.9264308648459664,11,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Pollen/seed42/random_delta_matched_rec_only,0.8279973146283307,0.8402714932126697,0.03764977678656578,0.03009372390806675,0.18604651162790697,0.0033222591362126247,0.8296281235223485,-0.4187396086444125,8.0,0.0,0.0,5.356781005859375,0.6153279542922974,0.0033222591362126463,6.476390262832865e-05,0.20899999999999996,0.0,False,0.97719211160828,0.9708090739099745,0.0,0.8852804653766009,0.8279973146283307,0.8402714932126697,0.0,0.0,0.0
Pollen,RC_NeighborMix,2024,stage1B_fixed_control_rec_only,fixed_control,rec_only,0.1,0.3,oracle-k embedding separability only,0.9302325581395348,0.9477480720817733,0.9526381191003034,0.8738364506307089,0.9578377845270888,0.947748072081773,0.9512041764652108,0.9443169915895536,11,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Pollen/seed2024/fixed_control_rec_only,0.8738364506307089,0.8734001292824821,0.10000002384185791,2.2351741790771484e-08,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5.385623931884766,0.610942542552948,,,,,,0.8033008144580573,0.8055271252477838,0.188,0.9526381191003034,0.8738364506307089,0.8734001292824821,0.0,0.0,0.0
Pollen,RC_NeighborMix,2024,stage1B_edge_only_rec_only,edge_only,rec_only,0.1,0.3,oracle-k embedding separability only,0.9335548172757476,0.9502425610921004,0.9553467451337596,0.8789912670178747,0.9602524483254392,0.9502425610921006,0.953948103335234,0.946565695277818,11,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Pollen/seed2024/edge_only_rec_only,0.8789912670178747,0.8772462831286362,0.10000002384185791,2.2351741790771484e-08,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5.385623931884766,0.610942542552948,,,,,,0.7904737455358225,0.7910909438057216,0.768,0.9526381191003034,0.8738364506307089,0.8734001292824821,0.0027086260334562295,0.00515481638716575,0.0038461538461540545
Pollen,RC_NeighborMix,2024,stage1B_gate_only_rec_only,gate_only,rec_only,0.1,0.3,oracle-k embedding separability only,0.8970099667774086,0.9308535909312552,0.8852804653766009,0.8279973146283307,0.8978374217929663,0.9308535909312552,0.935318747240754,0.9264308648459664,11,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Pollen/seed2024/gate_only_rec_only,0.8279973146283307,0.8402714932126697,0.03726198151707649,0.029640408232808113,0.17275747508305647,0.009966777408637873,0.8250550069210615,-0.40615368938653157,8.0,0.0,0.0,5.385623931884766,0.610942542552948,,,,,,0.9541592893611104,0.9422884439645381,0.0,0.9526381191003034,0.8738364506307089,0.8734001292824821,-0.0673576537237025,-0.04583913600237821,-0.03312863606981242
Pollen,RC_NeighborMix,2024,stage1B_analytic_RC_rec_only,analytic_RC,rec_only,0.1,0.3,oracle-k embedding separability only,0.8970099667774086,0.9308535909312552,0.8852804653766009,0.8279973146283307,0.8978374217929663,0.9308535909312552,0.935318747240754,0.9264308648459664,11,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Pollen/seed2024/analytic_RC_rec_only,0.8279973146283307,0.8402714932126697,0.03726198151707649,0.029640408232808113,0.17275747508305647,0.009966777408637873,0.8250550069210615,-0.40615368938653157,8.0,0.0,0.0,5.385623931884766,0.610942542552948,,,,,,0.9534069972235313,0.941660670512849,0.0,0.9526381191003034,0.8738364506307089,0.8734001292824821,-0.0673576537237025,-0.04583913600237821,-0.03312863606981242
Pollen,RC_NeighborMix,2024,stage1B_random_delta_matched_rec_only,random_delta_matched,rec_only,0.1,0.3,oracle-k embedding separability only,0.8970099667774086,0.9308535909312552,0.8852804653766009,0.8279973146283307,0.8978374217929663,0.9308535909312552,0.935318747240754,0.9264308648459664,11,,fixed,kmeans_known_k,True,stage1B,results/rc_nm_checkpoint_v4_1/stage1B/Pollen/seed2024/random_delta_matched_rec_only,0.8279973146283307,0.8402714932126697,0.03726198151707649,0.029640408232808113,0.17275747508305647,0.009966777408637873,0.8250550069210615,-0.40615368938653157,8.0,0.0,0.0,5.385623931884766,0.610942542552948,0.0033222591362126463,2.6822399377124384e-05,0.21200000000000002,0.0,False,0.9768833797845363,0.9709761602140938,0.0,0.9526381191003034,0.8738364506307089,0.8734001292824821,-0.0673576537237025,-0.04583913600237821,-0.03312863606981242
