neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,fallback_slot_rate,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity
mutual_knn_with_topk_fallback,5,4.993261814117432,1.0,0.9280491471290588,0.0460587814450264,0.32466780968709813,0.10427812486886978,0.11929269880056381,0.3246678113937378,0.468250572681427,0.6753321903129018,0.9405272181740248,5.0,64.0,16.0,50,0.6753321903129018,0.8928525503643377,0.8931488394737244,0.8116998970508575
