variant,dataset,n_runs,ari_mean,nmi_mean,acc_mean,rank_ari_mean,wins_vs_pca,ties_vs_pca,losses_vs_pca,delta_ari_vs_pca_mean,regret_vs_pca_mean,oracle_gap_mean,negative_transfer_rate,graph_activation_rate
neg_shuffled_gene_cell_graph,Limb_Muscle,3,0.16393526567321062,0.18787664276203908,0.4550183337596998,12.0,0,0,3,-0.3277702868628702,0.3277702868628702,0.745190503242042,1.0,1.0
neg_shuffled_gene_cell_graph,Macosko,3,0.10054072184089291,0.09055130538522434,0.4569570909956555,8.333333333333334,0,0,3,-0.5486680364711986,0.5486680364711986,0.7458188949982526,1.0,1.0
neg_shuffled_gene_cell_graph,Melanoma_5K,3,0.036371222019456036,0.0911816360795185,0.2720289533938991,11.666666666666666,0,0,3,-0.26920713872308794,0.26920713872308794,0.4573856123712782,1.0,1.0
neg_shuffled_gene_cell_graph,Pollen,3,0.04531047490949405,0.14990263315929528,0.24363233665559247,11.666666666666666,1,0,2,-0.004566721379490025,0.013820952058956415,0.7560422719308346,0.6666666666666666,1.0
neg_shuffled_gene_cell_graph,Quake_10x_Spleen,3,0.2505223111321917,0.16546080744544134,0.6290131211613623,9.333333333333334,3,0,0,0.13898402676678936,0.0,0.5985943360151512,0.0,1.0
neg_shuffled_gene_cell_graph,Quake_Smart-seq2_Lung,3,0.18497768609667345,0.2744161499417521,0.4196499602227526,12.0,0,0,3,-0.16163297910516258,0.16163297910516258,0.5016823743234136,1.0,1.0
neg_shuffled_gene_cell_graph,Shekhar,3,0.019109041820639508,0.05915432721382854,0.18128960119269474,12.0,0,0,3,-0.7651903046869452,0.7651903046869452,0.8129963733069526,1.0,1.0
neg_shuffled_gene_cell_graph,Tosches,3,0.156132994388381,0.19058047419070034,0.36764180597228174,11.0,0,0,3,-0.43893244491807876,0.43893244491807876,0.5148587333741267,1.0,1.0
neg_shuffled_gene_cell_graph,Wang,3,0.18459754408064702,0.1456152252831153,0.7003536786076969,6.666666666666667,0,0,3,-0.6843821867248906,0.6843821867248906,0.7840583551257757,1.0,1.0
neg_shuffled_gene_cell_graph,Young,3,0.07847598435239904,0.15205665263366694,0.3047786572852536,12.0,0,0,3,-0.3810563416486657,0.3810563416486657,0.4865195309264667,1.0,1.0
neg_shuffled_gene_cell_graph,hrvatin,3,0.02389548574829174,0.02408617956231882,0.2778284230445172,8.0,0,0,3,-0.8038822128598553,0.8038822128598553,0.8175741024363764,1.0,1.0
neg_shuffled_gene_cell_graph,worm_neuron_cell,3,0.021908697099926655,0.054892752263863996,0.232202580028667,8.666666666666666,0,0,3,-0.11820840775615608,0.11820840775615608,0.19423691168753263,1.0,1.0
pca_kmeans,Bach,3,0.761496751323488,0.7423244133088307,0.7777346445824707,5.166666666666667,0,3,0,0.0,0.0,0.13099356957644612,0.0,0.0
pca_kmeans,Baron,3,0.6824220366663218,0.7249000163173139,0.72777842610962,2.6666666666666665,0,3,0,0.0,0.0,0.019951400819875564,0.0,0.0
pca_kmeans,Guo,3,0.5693253594816129,0.7290796369286641,0.730457113507961,6.666666666666667,0,3,0,0.0,0.0,0.20156015782265246,0.0,0.0
pca_kmeans,Limb_Muscle,3,0.4917055525360808,0.6428743021914979,0.7037605525709901,10.0,0,3,0,0.0,0.0,0.4174202163791718,0.0,0.0
pca_kmeans,Macosko,3,0.6492087583120915,0.5844904920318624,0.7964128429447124,4.833333333333333,0,3,0,0.0,0.0,0.19715085852705405,0.0,0.0
pca_kmeans,Melanoma_5K,3,0.30557836074254396,0.4566225289436486,0.5551370115961297,6.666666666666667,0,3,0,0.0,0.0,0.1881784736481903,0.0,0.0
pca_kmeans,Pollen,3,0.04987719628898407,0.15703026055082772,0.2613510520487265,11.333333333333334,0,3,0,0.0,0.0,0.7514755505513445,0.0,0.0
pca_kmeans,Quake_10x_Spleen,3,0.11153828436540231,0.07998162393534054,0.7497208263539922,11.0,0,3,0,0.0,0.0,0.7375783627819406,0.0,0.0
pca_kmeans,Quake_Smart-seq2_Lung,3,0.3466106652018361,0.5237932801052211,0.48309466984884647,10.333333333333334,0,3,0,0.0,0.0,0.340049395218251,0.0,0.0
pca_kmeans,Shekhar,3,0.7842993465075847,0.8355140754186876,0.7954155795751024,3.1666666666666665,0,3,0,0.0,0.0,0.047806068620007434,0.0,0.0
pca_kmeans,Tosches,3,0.5950654393064597,0.7315457997680719,0.6491105872267466,6.0,0,3,0,0.0,0.0,0.07592628845604783,0.0,0.0
pca_kmeans,Wang,3,0.8689797308055377,0.7817542365951061,0.9685541198305144,4.833333333333333,0,3,0,0.0,0.0,0.09967616840088515,0.0,0.0
pca_kmeans,Young,3,0.4595323260010648,0.6105896945049124,0.668249780123131,7.333333333333333,0,3,0,0.0,0.0,0.10546318927780103,0.0,0.0
pca_kmeans,hrvatin,3,0.827777698608147,0.8426780265592169,0.8799569054821199,2.1666666666666665,0,3,0,0.0,0.0,0.013691889576521158,0.0,0.0
pca_kmeans,worm_neuron_cell,3,0.14011710485608272,0.3798377437236697,0.4452142060837713,6.333333333333333,0,3,0,0.0,0.0,0.07602850393137654,0.0,0.0
pca_spectral_kmeans,Bach,3,0.5742642726929771,0.6081941004945423,0.6952064642282033,8.0,0,0,3,-0.18723247863051093,0.18723247863051093,0.31822604820695705,1.0,0.0
pca_spectral_kmeans,Baron,3,0.5691435355534405,0.6854187465042746,0.6835881277473063,8.666666666666666,0,0,3,-0.11327850111288133,0.11327850111288133,0.13322990193275688,1.0,0.0
pca_spectral_kmeans,Guo,3,0.6296846146823047,0.7043675415320777,0.7087827426810477,7.666666666666667,2,0,1,0.06035925520069187,0.0597700861466682,0.1412009026219606,0.3333333333333333,0.0
pca_spectral_kmeans,Limb_Muscle,3,0.5303109758805796,0.6693651409012942,0.7449475569199283,9.666666666666666,2,0,1,0.038605423344498825,0.07149431505977473,0.37881479303467297,0.3333333333333333,0.0
pca_spectral_kmeans,Macosko,3,0.05613299159694451,0.08622122000457855,0.6664509313813011,9.333333333333334,0,0,3,-0.5930757667151468,0.5930757667151468,0.7902266252422009,1.0,0.0
pca_spectral_kmeans,Melanoma_5K,3,0.0621873836856394,0.2852334255632476,0.3633946377132728,9.666666666666666,0,0,3,-0.24339097705690457,0.24339097705690457,0.43156945070509484,1.0,0.0
pca_spectral_kmeans,Pollen,3,0.4004673505939551,0.6624568119018469,0.5968992248062016,7.0,3,0,0,0.350590154304971,0.0,0.4008853962463736,0.0,0.0
pca_spectral_kmeans,Quake_10x_Spleen,3,0.2790834586173601,0.25876665862706144,0.7936557788944724,9.333333333333334,2,0,1,0.1675451742519578,0.018918910286675566,0.5700331885299829,0.3333333333333333,0.0
pca_spectral_kmeans,Quake_Smart-seq2_Lung,3,0.40837050788953905,0.5990834376162758,0.5652346857597454,9.0,3,0,0,0.061759842687703015,0.0,0.27828955253054793,0.0,0.0
pca_spectral_kmeans,Shekhar,3,0.13828428828643444,0.24282489748881186,0.505205615604423,9.333333333333334,0,0,3,-0.6460150582211502,0.6460150582211502,0.6938211268411577,1.0,0.0
pca_spectral_kmeans,Tosches,3,0.5794672290715859,0.6322163656472023,0.6712030290041434,4.0,2,0,1,-0.015598210234873955,0.07256590042455342,0.09152449869092179,0.3333333333333333,0.0
pca_spectral_kmeans,Wang,3,0.0062530450806438575,0.003403434434701301,0.7807542809118605,8.333333333333334,0,0,3,-0.8627266857248937,0.8627266857248937,0.962402854125779,1.0,0.0
pca_spectral_kmeans,Young,3,0.2590937863886116,0.5125290974899942,0.4914101436528877,9.333333333333334,1,0,2,-0.20043853961245317,0.20773507391440812,0.3059017288902542,0.6666666666666666,0.0
pca_spectral_kmeans,hrvatin,3,-0.0007080610744972358,0.004818959786739873,0.2951283857511844,11.666666666666666,0,0,3,-0.8284857596826442,0.8284857596826442,0.8421776492591654,1.0,0.0
pca_spectral_kmeans,worm_neuron_cell,3,0.01263885124470196,0.15452192704128107,0.2935180761267718,11.0,0,0,3,-0.12747825361138077,0.12747825361138077,0.2035067575427573,1.0,0.0
rdg_always_on,Bach,3,0.7776733418532801,0.7608164372215392,0.8082154359328273,5.166666666666667,2,0,1,0.016176590529791996,0.016187745861768927,0.11481697904665411,0.3333333333333333,1.0
rdg_always_on,Baron,3,0.64651072895809,0.72438333395458,0.7361419068736142,5.333333333333333,0,0,3,-0.035911307708231734,0.035911307708231734,0.0558627085281073,1.0,1.0
rdg_always_on,Guo,3,0.760373054810171,0.7909843566099258,0.8006163328197227,2.8333333333333335,2,0,1,0.19104769532855817,0.006477020184951369,0.010512462494094321,0.3333333333333333,1.0
rdg_always_on,Limb_Muscle,3,0.8299949522333806,0.8723965812117601,0.9256416815894943,4.333333333333333,3,0,0,0.3382893996972997,0.0,0.07913081668187212,0.0,1.0
rdg_always_on,Macosko,3,0.7204142441974247,0.6973753876766241,0.8803785038386002,3.8333333333333335,2,0,1,0.07120548588533333,0.024530019704375478,0.1259453726417207,0.3333333333333333,1.0
rdg_always_on,Melanoma_5K,3,0.48275610127311636,0.6235122006554361,0.6179186055100082,2.3333333333333335,3,0,0,0.17717774053057236,0.0,0.0110007331176179,0.0,1.0
rdg_always_on,Pollen,3,0.8006096833489069,0.8773433610885726,0.8084163898117387,2.6666666666666665,3,0,0,0.7507324870599228,0.0,0.0007430634914217619,0.0,1.0
rdg_always_on,Quake_10x_Spleen,3,0.7395112018365247,0.6741522936945442,0.9217266890005584,4.0,3,0,0,0.6279729174711225,0.0,0.10960544531081817,0.0,1.0
rdg_always_on,Quake_Smart-seq2_Lung,3,0.686660060420087,0.7470508645894859,0.6787987271280828,2.5,3,0,0,0.340049395218251,0.0,0.0,0.0,1.0
rdg_always_on,Shekhar,3,0.7355383545600986,0.6551503676856947,0.7660330475835507,3.8333333333333335,1,0,2,-0.048760991947486065,0.09425873391180932,0.09656706056749349,0.6666666666666666,1.0
rdg_always_on,Tosches,3,0.5796502592674032,0.6658587843992616,0.6519681383054722,5.333333333333333,2,0,1,-0.01541518003905662,0.058903178181230954,0.09134146849510445,0.3333333333333333,1.0
rdg_always_on,Wang,3,0.6374375722593532,0.6177310424835175,0.9156774170956332,5.666666666666667,2,0,1,-0.23154215854618435,0.3141875849930801,0.3312183269470695,0.3333333333333333,1.0
rdg_always_on,Young,3,0.512874550831834,0.6930214465789705,0.6816769275872178,3.6666666666666665,3,0,0,0.053342224830769225,0.0,0.05212096444703181,0.0,1.0
rdg_always_on,hrvatin,3,0.6593370030761996,0.7572387957682979,0.771757897208525,5.5,0,0,3,-0.1684406955319474,0.1684406955319474,0.18213258510846855,1.0,1.0
rdg_always_on,worm_neuron_cell,3,0.1893981596550132,0.49146085872702105,0.5445134575569358,3.3333333333333335,3,0,0,0.04928105479893047,0.0,0.026747449132446078,0.0,1.0
rdg_cell_only,Bach,3,0.5437482478592498,0.5901511826051827,0.6919714745801703,9.0,0,0,3,-0.21774850346423827,0.21774850346423827,0.34874207304068444,1.0,1.0
rdg_cell_only,Baron,3,0.5732494018979862,0.6846498110569077,0.6912514101217567,9.0,0,0,3,-0.1091726347683355,0.1091726347683355,0.12912403558821106,1.0,1.0
rdg_cell_only,Guo,3,0.653630481793162,0.7108014153953092,0.7243451463790448,6.333333333333333,2,0,1,0.08430512231154906,0.0515505212490891,0.11725503551110343,0.3333333333333333,1.0
rdg_cell_only,Limb_Muscle,3,0.5608794390196296,0.699407550370034,0.7589323782723629,9.0,2,0,1,0.06917388648354883,0.11607316888459222,0.34824632989562304,0.3333333333333333,1.0
rdg_cell_only,Macosko,3,0.009169202003191225,0.008057764445909625,0.6538862107956912,11.0,0,0,3,-0.6400395563089002,0.6400395563089002,0.8371904148359542,1.0,1.0
rdg_cell_only,Melanoma_5K,3,0.05029651611792524,0.26756867767776127,0.35541768225127407,10.333333333333334,0,0,3,-0.2552818446246187,0.2552818446246187,0.443460318272809,1.0,1.0
rdg_cell_only,Pollen,3,0.43341350154192687,0.6656728041168313,0.6146179401993356,6.666666666666667,3,0,0,0.3835363052529428,0.0,0.36793924529840183,0.0,1.0
rdg_cell_only,Quake_10x_Spleen,3,0.3216707939732086,0.283843216592595,0.7975293132328308,9.0,2,0,1,0.21013250960780627,0.0188558556565873,0.5274458531741343,0.3333333333333333,1.0
rdg_cell_only,Quake_Smart-seq2_Lung,3,0.440543981941844,0.6111817888768173,0.5785600636435958,7.333333333333333,3,0,0,0.09393331674000795,0.0,0.24611607847824302,0.0,1.0
rdg_cell_only,Shekhar,3,0.06103216543469845,0.1347419121738245,0.44215430488259405,10.666666666666666,0,0,3,-0.7232671810728862,0.7232671810728862,0.7710732496928937,1.0,1.0
rdg_cell_only,Tosches,3,0.4919426930431878,0.5970162671938409,0.6305722246035148,9.333333333333334,0,0,3,-0.10312274626327207,0.10312274626327207,0.1790490347193199,1.0,1.0
rdg_cell_only,Wang,3,0.0062530450806438575,0.003403434434701301,0.7807542809118605,8.333333333333334,0,0,3,-0.8627266857248937,0.8627266857248937,0.962402854125779,1.0,1.0
rdg_cell_only,Young,3,0.3483264908237142,0.5496907813354005,0.5472881852829082,8.666666666666666,1,0,2,-0.11120583517735057,0.1186618154565854,0.2166690244551516,0.6666666666666666,1.0
rdg_cell_only,hrvatin,3,-0.0007847895195493589,0.004516223231823899,0.29472782773242723,11.0,0,0,3,-0.8285624881276963,0.8285624881276963,0.8422543777042174,1.0,1.0
rdg_cell_only,worm_neuron_cell,3,0.014392574317651263,0.1617810665178896,0.2971810797897754,10.0,0,0,3,-0.12572453053843147,0.12572453053843147,0.201753034469808,1.0,1.0
rdg_concat_kmeans,Bach,3,0.8924903208999342,0.8594205435692754,0.9016419369680239,1.0,3,0,0,0.13099356957644612,0.0,0.0,0.0,0.0
rdg_concat_kmeans,Baron,3,0.574347789409842,0.703051373230732,0.6707900571828684,9.666666666666666,0,0,3,-0.10807424725647985,0.10807424725647985,0.12802564807635541,1.0,0.0
rdg_concat_kmeans,Guo,3,0.6244559998168595,0.7565618271920312,0.7352850539291218,7.666666666666667,1,0,2,0.05513064033524664,0.06017677240868476,0.14642951748740585,0.6666666666666666,0.0
rdg_concat_kmeans,Limb_Muscle,3,0.7377633733186478,0.8043508623610119,0.8385776413404963,6.333333333333333,3,0,0,0.24605782078256708,0.0,0.17136239559660474,0.0,0.0
rdg_concat_kmeans,Macosko,3,0.5536182984706208,0.6111750844947851,0.752321014104624,6.333333333333333,1,0,2,-0.09559045984147053,0.09835082704736962,0.2927413183685246,0.6666666666666666,0.0
rdg_concat_kmeans,Melanoma_5K,3,0.30275231425013494,0.4828365146936038,0.494718960041362,6.333333333333333,2,0,1,-0.002826046492409038,0.03564218060038312,0.19100452014059932,0.3333333333333333,0.0
rdg_concat_kmeans,Pollen,3,0.38618324585145275,0.6023249667031126,0.5946843853820598,8.0,3,0,0,0.33630604956246873,0.0,0.41516950098887584,0.0,0.0
rdg_concat_kmeans,Quake_10x_Spleen,3,0.8331320911837237,0.7619931131679438,0.9341150195421553,2.6666666666666665,3,0,0,0.7215938068183213,0.0,0.015984555963619324,0.0,0.0
rdg_concat_kmeans,Quake_Smart-seq2_Lung,3,0.44748095557021056,0.6493881995950485,0.6211217183770884,8.666666666666666,2,0,1,0.10087029036837447,0.02053346104545502,0.2391791048498765,0.3333333333333333,0.0
rdg_concat_kmeans,Shekhar,3,0.7295162516574679,0.7149719001272373,0.6940862218909181,4.666666666666667,1,0,2,-0.05478309485011686,0.07133524304202706,0.1025891634701243,0.6666666666666666,0.0
rdg_concat_kmeans,Tosches,3,0.6534025761166902,0.7345886171113009,0.7117802543220461,3.0,2,0,1,0.058337136810230415,0.0015324915666615018,0.017589151645817425,0.3333333333333333,0.0
rdg_concat_kmeans,Wang,3,0.9680515090188239,0.9211265960763884,0.9927513394264104,1.6666666666666667,3,0,0,0.09907177821328621,0.0,0.0006043901875989466,0.0,0.0
rdg_concat_kmeans,Young,3,0.5182775562837282,0.6768326265154466,0.705130460275579,4.666666666666667,2,0,1,0.058745230282663374,0.013107396894338078,0.046717958995137664,0.3333333333333333,0.0
rdg_concat_kmeans,hrvatin,3,0.6780881410131077,0.7897739422379946,0.7572342159422091,3.6666666666666665,1,0,2,-0.1496895575950393,0.16338144717156047,0.16338144717156047,0.6666666666666666,0.0
rdg_concat_kmeans,worm_neuron_cell,3,0.1388230873178399,0.4097018583293835,0.43478260869565216,6.666666666666667,1,0,2,-0.0012940175382428105,0.013525031578358798,0.07732252146961936,0.6666666666666666,0.0
rdg_gene_only,Bach,3,0.8165713884888722,0.7873540649781404,0.8287180814354728,3.0,2,0,1,0.05507463716538411,0.0035400207605148135,0.075918932411062,0.3333333333333333,1.0
rdg_gene_only,Baron,3,0.6891975136583538,0.7375290120703873,0.7404986968529972,3.3333333333333335,2,0,1,0.006775476992031996,0.013175923827843569,0.013175923827843569,0.3333333333333333,1.0
rdg_gene_only,Guo,3,0.7630676118841432,0.7949459329145331,0.7977914740626605,2.6666666666666665,2,0,1,0.19374225240253037,0.007817905420122137,0.007817905420122137,0.3333333333333333,1.0
rdg_gene_only,Limb_Muscle,3,0.9091257689152527,0.9078600352544121,0.9629913873966061,1.0,3,0,0,0.4174202163791718,0.0,0.0,0.0,1.0
rdg_gene_only,Macosko,3,0.8463596168391455,0.7716944892579125,0.9313143486282213,1.0,3,0,0,0.19715085852705405,0.0,0.0,0.0,1.0
rdg_gene_only,Melanoma_5K,3,0.4937568343907343,0.6405189387210841,0.6176970234138416,1.0,3,0,0,0.1881784736481903,0.0,0.0,0.0,1.0
rdg_gene_only,Pollen,3,0.7417164765294202,0.8633982746928317,0.7619047619047619,3.8333333333333335,3,0,0,0.6918392802404361,0.0,0.05963627031090849,0.0,1.0
rdg_gene_only,Quake_10x_Spleen,3,0.8198013944260043,0.7666566319626257,0.943816303740927,2.3333333333333335,3,0,0,0.7082631100606019,0.0,0.029315252721338687,0.0,1.0
rdg_gene_only,Quake_Smart-seq2_Lung,3,0.6099962241380649,0.7167832773100269,0.6519490851233095,5.0,3,0,0,0.26338555893622884,0.0,0.07666383628202211,0.0,1.0
rdg_gene_only,Shekhar,3,0.7455433464877554,0.6335364448171563,0.7127717728910423,3.3333333333333335,1,0,2,-0.0387560000198293,0.08656206863983673,0.08656206863983673,0.6666666666666666,1.0
rdg_gene_only,Tosches,3,0.6190045726758804,0.6769093335889917,0.6612194599228461,2.3333333333333335,2,0,1,0.02393913336942055,0.031275367397316844,0.05198715508662729,0.3333333333333333,1.0
rdg_gene_only,Wang,3,0.9677184396971801,0.9207151277371649,0.9926813040585496,2.6666666666666665,3,0,0,0.09873870889164245,0.0,0.0009374595092426959,0.0,1.0
rdg_gene_only,Young,3,0.5415137244376916,0.715093256384779,0.6952799765464673,1.3333333333333333,3,0,0,0.08198139843662684,0.0,0.023481790841174188,0.0,1.0
rdg_gene_only,hrvatin,3,0.6652603164481307,0.7822256195926411,0.800743104186522,5.0,0,0,3,-0.1625173821600164,0.1625173821600164,0.17620927173653755,1.0,1.0
rdg_gene_only,worm_neuron_cell,3,0.21614560878745928,0.5222387744959311,0.5689600254817646,1.0,3,0,0,0.07602850393137654,0.0,0.0,0.0,1.0
safe_rdg_calibrated_logistic_explore,Bach,3,0.7776733418532801,0.7608164372215392,0.8082154359328273,5.166666666666667,2,0,1,0.016176590529791996,0.016187745861768927,0.11481697904665411,0.3333333333333333,1.0
safe_rdg_calibrated_logistic_explore,Baron,3,0.64651072895809,0.72438333395458,0.7361419068736142,5.333333333333333,0,0,3,-0.035911307708231734,0.035911307708231734,0.0558627085281073,1.0,1.0
safe_rdg_calibrated_logistic_explore,Guo,3,0.760373054810171,0.7909843566099258,0.8006163328197227,2.8333333333333335,2,0,1,0.19104769532855817,0.006477020184951369,0.010512462494094321,0.3333333333333333,1.0
safe_rdg_calibrated_logistic_explore,Limb_Muscle,3,0.8299949522333806,0.8723965812117601,0.9256416815894942,3.8333333333333335,3,0,0,0.3382893996972997,0.0,0.0791308166818721,0.0,1.0
safe_rdg_calibrated_logistic_explore,Macosko,3,0.7204142441974247,0.6973753876766241,0.8803785038386002,3.8333333333333335,2,0,1,0.07120548588533333,0.024530019704375478,0.1259453726417207,0.3333333333333333,1.0
safe_rdg_calibrated_logistic_explore,Melanoma_5K,3,0.4827561012731163,0.6235122006554361,0.6179186055100082,3.8333333333333335,3,0,0,0.17717774053057234,0.0,0.011000733117617956,0.0,1.0
safe_rdg_calibrated_logistic_explore,Pollen,3,0.8006096833489069,0.8773433610885726,0.8084163898117387,2.6666666666666665,3,0,0,0.7507324870599228,0.0,0.0007430634914217619,0.0,1.0
safe_rdg_calibrated_logistic_explore,Quake_10x_Spleen,3,0.7395112018365247,0.6741522936945442,0.9217266890005584,4.0,3,0,0,0.6279729174711225,0.0,0.10960544531081817,0.0,1.0
safe_rdg_calibrated_logistic_explore,Quake_Smart-seq2_Lung,3,0.686660060420087,0.7470508645894859,0.6787987271280828,2.5,3,0,0,0.340049395218251,0.0,0.0,0.0,1.0
safe_rdg_calibrated_logistic_explore,Shekhar,3,0.7355383545600986,0.6551503676856947,0.7660330475835507,3.8333333333333335,1,0,2,-0.048760991947486065,0.09425873391180932,0.09656706056749349,0.6666666666666666,1.0
