neighbor_backend,neighbor_k,effective_neighbor_count,edge_keep_rate,neighbor_similarity_mean,neighbor_similarity_std,mutual_ratio,snn_mean,snn_std,consensus_mean,consensus_std,fallback_rate,fallback_cell_rate,hubness_mean,hubness_max,hubness_p95,knn_pca_dim,same_label_edge_ratio,same_label_edge_ratio_weighted,minority_class_neighbor_purity,dataset,seed,method,pseudo_branch_activation_rate,edge_keep_rate_observed,effective_neighbor_count_sampled,perturbation_norm_mean,perturbation_norm_std,perturbation_norm_p95,alpha_mean_observed,beta_mean_observed
pca_cosine_knn,5,4.991875648498535,1.0,0.9476736783981323,0.046741921454668045,0.27528101691354134,0.11956539005041122,0.13537271320819855,1.0,0.0,0.0,0.0,5.0,63.0,17.0,50,0.994999474734741,0.995352029800415,0.9935706853866577,Wang,1,random_pseudo_gate_p0.5,0.4998548353040541,1.0,3.9957454070723357,2.0523651337301407,1.5912325305310455,4.507074263530809,0.8999998569488525,0.10000001639127731
