dataset,seed,acc__neg_degree_shuffle_graph,acc__neg_random_cell_graph,acc__neg_shuffled_gene_cell_graph,acc__pca_kmeans,acc__pca_spectral_kmeans,acc__rdg_always_on,acc__rdg_cell_only,acc__rdg_concat_kmeans,acc__rdg_gene_only,acc__safe_rdg_heuristic,ari__neg_degree_shuffle_graph,ari__neg_random_cell_graph,ari__neg_shuffled_gene_cell_graph,ari__pca_kmeans,ari__pca_spectral_kmeans,ari__rdg_always_on,ari__rdg_cell_only,ari__rdg_concat_kmeans,ari__rdg_gene_only,ari__safe_rdg_heuristic,cell_spectral_gap__neg_degree_shuffle_graph,cell_spectral_gap__neg_random_cell_graph,cell_spectral_gap__neg_shuffled_gene_cell_graph,cell_spectral_gap__pca_kmeans,cell_spectral_gap__pca_spectral_kmeans,cell_spectral_gap__rdg_always_on,cell_spectral_gap__rdg_cell_only,cell_spectral_gap__rdg_concat_kmeans,cell_spectral_gap__rdg_gene_only,cell_spectral_gap__safe_rdg_heuristic,gene_module_entropy__neg_degree_shuffle_graph,gene_module_entropy__neg_random_cell_graph,gene_module_entropy__neg_shuffled_gene_cell_graph,gene_module_entropy__pca_kmeans,gene_module_entropy__pca_spectral_kmeans,gene_module_entropy__rdg_always_on,gene_module_entropy__rdg_cell_only,gene_module_entropy__rdg_concat_kmeans,gene_module_entropy__rdg_gene_only,gene_module_entropy__safe_rdg_heuristic,hubness__neg_degree_shuffle_graph,hubness__neg_random_cell_graph,hubness__neg_shuffled_gene_cell_graph,hubness__pca_kmeans,hubness__pca_spectral_kmeans,hubness__rdg_always_on,hubness__rdg_cell_only,hubness__rdg_concat_kmeans,hubness__rdg_gene_only,hubness__safe_rdg_heuristic,nmi__neg_degree_shuffle_graph,nmi__neg_random_cell_graph,nmi__neg_shuffled_gene_cell_graph,nmi__pca_kmeans,nmi__pca_spectral_kmeans,nmi__rdg_always_on,nmi__rdg_cell_only,nmi__rdg_concat_kmeans,nmi__rdg_gene_only,nmi__safe_rdg_heuristic,q_cell__neg_degree_shuffle_graph,q_cell__neg_random_cell_graph,q_cell__neg_shuffled_gene_cell_graph,q_cell__pca_kmeans,q_cell__pca_spectral_kmeans,q_cell__rdg_always_on,q_cell__rdg_cell_only,q_cell__rdg_concat_kmeans,q_cell__rdg_gene_only,q_cell__safe_rdg_heuristic,q_gene__neg_degree_shuffle_graph,q_gene__neg_random_cell_graph,q_gene__neg_shuffled_gene_cell_graph,q_gene__pca_kmeans,q_gene__pca_spectral_kmeans,q_gene__rdg_always_on,q_gene__rdg_cell_only,q_gene__rdg_concat_kmeans,q_gene__rdg_gene_only,q_gene__safe_rdg_heuristic,q_total__neg_degree_shuffle_graph,q_total__neg_random_cell_graph,q_total__neg_shuffled_gene_cell_graph,q_total__pca_kmeans,q_total__pca_spectral_kmeans,q_total__rdg_always_on,q_total__rdg_cell_only,q_total__rdg_concat_kmeans,q_total__rdg_gene_only,q_total__safe_rdg_heuristic,delta_ari_always_vs_pca,delta_nmi_always_vs_pca,delta_acc_always_vs_pca
Pollen,3047,0.5348837209302325,0.46179401993355484,0.24916943521594684,0.24584717607973422,0.584717607973422,0.7774086378737541,0.6578073089700996,0.5049833887043189,0.707641196013289,0.7774086378737541,0.3393646469878572,0.2943908836636719,0.06052357665848339,0.03276088462008422,0.39288211458102934,0.7753551137203126,0.48495761971845386,0.3013413423243721,0.6844584150705963,0.7744554983797035,0.0020185454199602715,0.0020185454199602715,0.0020185454199602715,0.0020185454199602715,0.0020185454199602715,0.0020185454199602715,0.0020185454199602715,0.0020185454199602715,0.0020185454199602715,0.0020185454199602715,0.9611629398931213,0.9611629398931213,0.9611629398931213,0.9611629398931213,0.9611629398931213,0.9611629398931213,0.9611629398931213,0.9611629398931213,0.9611629398931213,0.9611629398931213,3.5583823880027046,3.5583823880027046,3.5583823880027046,3.5583823880027046,3.5583823880027046,3.5583823880027046,3.5583823880027046,3.5583823880027046,3.5583823880027046,3.5583823880027046,0.4815556611382932,0.45475353348373815,0.16003288223019987,0.1007034894685966,0.6782692636105576,0.8652777043391131,0.7303040402007079,0.5232805498734987,0.8457608696450379,0.8670184666824602,0.5913879140126775,0.5913879140126775,0.5913879140126775,0.5913879140126775,0.5913879140126775,0.5913879140126775,0.5913879140126775,0.5913879140126775,0.5913879140126775,0.5913879140126775,0.9277907349732804,0.9277907349732804,0.9277907349732804,0.9277907349732804,0.9277907349732804,0.9277907349732804,0.9277907349732804,0.9277907349732804,0.9277907349732804,0.9277907349732804,0.759589324492979,0.759589324492979,0.759589324492979,0.759589324492979,0.759589324492979,0.759589324492979,0.759589324492979,0.759589324492979,0.759589324492979,0.759589324492979,0.7425942291002284,0.7645742148705165,0.5315614617940199
Pollen,3407,0.53156146179402,0.40863787375415284,0.27906976744186046,0.30564784053156147,0.6378737541528239,0.7906976744186046,0.5913621262458472,0.5813953488372093,0.7940199335548173,0.7940199335548173,0.35339342732239154,0.19994430950426043,0.05520112671719562,0.08347679009656467,0.4363714505357742,0.7564323599073581,0.3944280628975552,0.32512371666901285,0.7586615503816234,0.7586615503816234,0.0020965771416863177,0.0020965771416863177,0.0020965771416863177,0.0020965771416863177,0.0020965771416863177,0.0020965771416863177,0.0020965771416863177,0.0020965771416863177,0.0020965771416863177,0.0020965771416863177,0.9624527918838379,0.9624527918838379,0.9624527918838379,0.9624527918838379,0.9624527918838379,0.9624527918838379,0.9624527918838379,0.9624527918838379,0.9624527918838379,0.9624527918838379,3.8582545339733816,3.8582545339733816,3.8582545339733816,3.8582545339733816,3.8582545339733816,3.8582545339733816,3.8582545339733816,3.8582545339733816,3.8582545339733816,3.8582545339733816,0.4793459814369641,0.4313178364371432,0.16792924344313884,0.25426270888664476,0.6954235900553627,0.8711736477246441,0.6277051529949624,0.6136327298454557,0.8714075434011357,0.8714075434011356,0.5963035805008606,0.5963035805008606,0.5963035805008606,0.5963035805008606,0.5963035805008606,0.5963035805008606,0.5963035805008606,0.5963035805008606,0.5963035805008606,0.5963035805008606,0.9281131979709595,0.9281131979709595,0.9281131979709595,0.9281131979709595,0.9281131979709595,0.9281131979709595,0.9281131979709595,0.9281131979709595,0.9281131979709595,0.9281131979709595,0.76220838923591,0.76220838923591,0.76220838923591,0.76220838923591,0.76220838923591,0.76220838923591,0.76220838923591,0.76220838923591,0.76220838923591,0.76220838923591,0.6729555698107934,0.6169109388379994,0.48504983388704315
Quake_Smart-seq2_Lung,42,0.6229116945107399,0.6229116945107399,0.3645584725536993,0.44928400954653935,0.538782816229117,0.6789976133651552,0.5793556085918854,0.6109785202863962,0.5984486873508353,0.6789976133651552,0.43964145587204034,0.5674384094315316,0.16117653132387613,0.3075130919019742,0.34815215199083277,0.6839688183964758,0.4402237895665036,0.43416294745336287,0.45447532512428257,0.6839688183964758,0.004475145303286521,0.004475145303286521,0.004475145303286521,0.004475145303286521,0.004475145303286521,0.004475145303286521,0.004475145303286521,0.004475145303286521,0.004475145303286521,0.004475145303286521,0.9306898946017209,0.9306898946017209,0.9306898946017209,0.9306898946017209,0.9306898946017209,0.9306898946017209,0.9306898946017209,0.9306898946017209,0.9306898946017209,0.9306898946017209,4.763922078179042,4.763922078179042,4.763922078179042,4.763922078179042,4.763922078179042,4.763922078179042,4.763922078179042,4.763922078179042,4.763922078179042,4.763922078179042,0.6008123192429333,0.657405764708669,0.2543059957548188,0.5340974943613582,0.5730137096236564,0.7432894297238285,0.6105888232433957,0.6568512964418088,0.6484475957251704,0.7432894297238285,0.6688484480569503,0.6688484480569503,0.6688484480569503,0.6688484480569503,0.6688484480569503,0.6688484480569503,0.6688484480569503,0.6688484480569503,0.6688484480569503,0.6688484480569503,0.9201724736504302,0.9201724736504302,0.9201724736504302,0.9201724736504302,0.9201724736504302,0.9201724736504302,0.9201724736504302,0.9201724736504302,0.9201724736504302,0.9201724736504302,0.7945104608536903,0.7945104608536903,0.7945104608536903,0.7945104608536903,0.7945104608536903,0.7945104608536903,0.7945104608536903,0.7945104608536903,0.7945104608536903,0.7945104608536903,0.37645572649450165,0.20919193536247027,0.22971360381861583
Quake_Smart-seq2_Lung,3047,0.6479713603818615,0.5310262529832935,0.4928400954653938,0.5280429594272077,0.5769689737470167,0.6789976133651552,0.5757756563245824,0.5906921241050119,0.6789976133651552,0.6789976133651552,0.6093341185469899,0.31686872894662255,0.2658478045473648,0.42611692142046587,0.43350969733102307,0.6891986531070012,0.43578330743023574,0.3645165382841008,0.6889945753186795,0.6897696279753678,0.003984697759644162,0.003984697759644162,0.003984697759644162,0.003984697759644162,0.003984697759644162,0.003984697759644162,0.003984697759644162,0.003984697759644162,0.003984697759644162,0.003984697759644162,0.9323307530252507,0.9323307530252507,0.9323307530252507,0.9323307530252507,0.9323307530252507,0.9323307530252507,0.9323307530252507,0.9323307530252507,0.9323307530252507,0.9323307530252507,4.64311732711895,4.64311732711895,4.64311732711895,4.64311732711895,4.64311732711895,4.64311732711895,4.64311732711895,4.64311732711895,4.64311732711895,4.64311732711895,0.6771433618971543,0.5465590145101429,0.311290344348775,0.5354724930374254,0.6083637293231741,0.7497453626282528,0.608682734071287,0.5895031478400313,0.751925243247514,0.7502303872989952,0.6682616171277885,0.6682616171277885,0.6682616171277885,0.6682616171277885,0.6682616171277885,0.6682616171277885,0.6682616171277885,0.6682616171277885,0.6682616171277885,0.6682616171277885,0.9205826882563127,0.9205826882563127,0.9205826882563127,0.9205826882563127,0.9205826882563127,0.9205826882563127,0.9205826882563127,0.9205826882563127,0.9205826882563127,0.9205826882563127,0.7944221526920506,0.7944221526920506,0.7944221526920506,0.7944221526920506,0.7944221526920506,0.7944221526920506,0.7944221526920506,0.7944221526920506,0.7944221526920506,0.7944221526920506,0.26308173168653537,0.21427286959082736,0.1509546539379475
Quake_Smart-seq2_Lung,3407,0.6020286396181385,0.5220763723150358,0.40155131264916466,0.47195704057279236,0.5799522673031027,0.6784009546539379,0.5805489260143198,0.6616945107398569,0.6784009546539379,0.6778042959427207,0.570443168680507,0.3991410012621913,0.12790872241877946,0.3062019822830681,0.44344967434676136,0.686812709756784,0.44562484882879266,0.5437633809731679,0.6865187719712327,0.6854760899314276,0.005433022595498493,0.005433022595498493,0.005433022595498493,0.005433022595498493,0.005433022595498493,0.005433022595498493,0.005433022595498493,0.005433022595498493,0.005433022595498493,0.005433022595498493,0.930122102580178,0.930122102580178,0.930122102580178,0.930122102580178,0.930122102580178,0.930122102580178,0.930122102580178,0.930122102580178,0.930122102580178,0.930122102580178,4.373629046638012,4.373629046638012,4.373629046638012,4.373629046638012,4.373629046638012,4.373629046638012,4.373629046638012,4.373629046638012,4.373629046638012,4.373629046638012,0.6354468825045874,0.589438060087189,0.2576521097216626,0.5018098529168796,0.6158728739019967,0.7481178014163763,0.6142738093157691,0.7018101545033051,0.7499769929573965,0.7470085790776649,0.6721091965715963,0.6721091965715963,0.6721091965715963,0.6721091965715963,0.6721091965715963,0.6721091965715963,0.6721091965715963,0.6721091965715963,0.6721091965715963,0.6721091965715963,0.9200305256450445,0.9200305256450445,0.9200305256450445,0.9200305256450445,0.9200305256450445,0.9200305256450445,0.9200305256450445,0.9200305256450445,0.9200305256450445,0.9200305256450445,0.7960698611083203,0.7960698611083203,0.7960698611083203,0.7960698611083203,0.7960698611083203,0.7960698611083203,0.7960698611083203,0.7960698611083203,0.7960698611083203,0.7960698611083203,0.3806107274737159,0.24630794849949667,0.20644391408114554
Wang,42,0.7803340687046959,0.7782330076688728,0.5678117449311902,0.9472633680008404,0.7807542809118605,0.9930664985817838,0.7807542809118605,0.9926462863746192,0.9926462863746192,0.7643660048324404,0.00412511166708589,-0.0026931789700783654,0.014436786596010382,0.7858779620945557,0.0062530450806438575,0.9694165426212082,0.0062530450806438575,0.9676033720584114,0.9675660264254676,-0.021049244670225384,0.003008928391957544,0.003008928391957544,0.003008928391957544,0.003008928391957544,0.003008928391957544,0.003008928391957544,0.003008928391957544,0.003008928391957544,0.003008928391957544,0.003008928391957544,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,0.9540690270797753,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,8.356501977457773,0.0018578173975023194,0.001739261132567083,0.050769610477430706,0.6931907552992126,0.0034034344347013004,0.9240608670102626,0.0034034344347013004,0.9201502889444405,0.9203843501235588,0.012991931112408324,0.5483892106338722,0.5483892106338722,0.5483892106338722,0.5483892106338722,0.5483892106338722,0.5483892106338722,0.5483892106338722,0.5483892106338722,0.5483892106338722,0.5483892106338722,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.8485172446177791,0.6984532276258257,0.6984532276258257,0.6984532276258257,0.6984532276258257,0.6984532276258257,0.6984532276258257,0.6984532276258257,0.6984532276258257,0.6984532276258257,0.6984532276258257,0.1835385805266525,0.23087011171104999,0.04580313058094332
Wang,3047,0.7807542809118605,0.7803340687046959,0.7343208320201702,0.9813005567811744,0.7807542809118605,0.7616346254858704,0.7807542809118605,0.9928563924782015,0.9927513394264104,0.7642609517806492,0.0062530450806438575,0.00412511166708589,0.21183671484527566,0.9192749834614486,0.0062530450806438575,-0.02328777151779158,0.0062530450806438575,0.9685119891459418,0.9680286243369501,-0.02117925742632497,0.0029262918667386506,0.0029262918667386506,0.0029262918667386506,0.0029262918667386506,0.0029262918667386506,0.0029262918667386506,0.0029262918667386506,0.0029262918667386506,0.0029262918667386506,0.0029262918667386506,0.9546699803000207,0.9546699803000207,0.9546699803000207,0.9546699803000207,0.9546699803000207,0.9546699803000207,0.9546699803000207,0.9546699803000207,0.9546699803000207,0.9546699803000207,8.414656930159998,8.414656930159998,8.414656930159998,8.414656930159998,8.414656930159998,8.414656930159998,8.414656930159998,8.414656930159998,8.414656930159998,8.414656930159998,0.0034034344347013004,0.0018578173975023194,0.17587454202620936,0.8390556876652767,0.0034034344347013004,0.011539246055237384,0.0034034344347013004,0.9220484883374889,0.9212965295185029,0.013070003109354552,0.5482262732985207,0.5482262732985207,0.5482262732985207,0.5482262732985207,0.5482262732985207,0.5482262732985207,0.5482262732985207,0.5482262732985207,0.5482262732985207,0.5482262732985207,0.8486674829234337,0.8486674829234337,0.8486674829234337,0.8486674829234337,0.8486674829234337,0.8486674829234337,0.8486674829234337,0.8486674829234337,0.8486674829234337,0.8486674829234337,0.6984468781109772,0.6984468781109772,0.6984468781109772,0.6984468781109772,0.6984468781109772,0.6984468781109772,0.6984468781109772,0.6984468781109772,0.6984468781109772,0.6984468781109772,-0.9425627549792402,-0.8275164416100393,-0.2196659312953041
Wang,3407,0.7782330076688728,0.9657527051160836,0.7989284588717303,0.9770984347095283,0.7807542809118605,0.9923311272192458,0.7807542809118605,0.9927513394264104,0.9926462863746192,0.7643660048324404,-0.0026931789700783654,0.8529698011914055,0.32751913080065503,0.9017862468606084,0.0062530450806438575,0.966183945674643,0.0062530450806438575,0.9680391658521181,0.9675606683291224,-0.021049244670225384,0.002095187214526728,0.002095187214526728,0.002095187214526728,0.002095187214526728,0.002095187214526728,0.002095187214526728,0.002095187214526728,0.002095187214526728,0.002095187214526728,0.002095187214526728,0.9544012219397876,0.9544012219397876,0.9544012219397876,0.9544012219397876,0.9544012219397876,0.9544012219397876,0.9544012219397876,0.9544012219397876,0.9544012219397876,0.9544012219397876,8.46524955955797,8.46524955955797,8.46524955955797,8.46524955955797,8.46524955955797,8.46524955955797,8.46524955955797,8.46524955955797,8.46524955955797,8.46524955955797,0.001739261132567083,0.7290288365684575,0.21020152334570585,0.8130162668208292,0.0034034344347013004,0.9175930143850526,0.0034034344347013004,0.9211810109472355,0.9204645035694329,0.012991931112408324,0.5479014673324039,0.5479014673324039,0.5479014673324039,0.5479014673324039,0.5479014673324039,0.5479014673324039,0.5479014673324039,0.5479014673324039,0.5479014673324039,0.5479014673324039,0.8486002933333743,0.8486002933333743,0.8486002933333743,0.8486002933333743,0.8486002933333743,0.8486002933333743,0.8486002933333743,0.8486002933333743,0.8486002933333743,0.8486002933333743,0.6982508803328891,0.6982508803328891,0.6982508803328891,0.6982508803328891,0.6982508803328891,0.6982508803328891,0.6982508803328891,0.6982508803328891,0.6982508803328891,0.6982508803328891,0.06439769881403468,0.10457674756422342,0.015232692509717483
Young,42,0.5449428320140721,0.5956024626209323,0.28601583113456464,0.6809146877748461,0.6110817941952507,0.6689533861037819,0.6082673702726473,0.7229551451187335,0.6742304309586632,0.6666666666666666,0.3334833855261542,0.4107013887269527,0.07135309659112406,0.4157136308162924,0.43760323372215726,0.49032787271298484,0.4380815716539969,0.4661878159807729,0.5050026059812447,0.487406503861417,0.003282347891584103,0.003282347891584103,0.003282347891584103,0.003282347891584103,0.003282347891584103,0.003282347891584103,0.003282347891584103,0.003282347891584103,0.003282347891584103,0.003282347891584103,0.9479159224538686,0.9479159224538686,0.9479159224538686,0.9479159224538686,0.9479159224538686,0.9479159224538686,0.9479159224538686,0.9479159224538686,0.9479159224538686,0.9479159224538686,6.567032360343183,6.567032360343183,6.567032360343183,6.567032360343183,6.567032360343183,6.567032360343183,6.567032360343183,6.567032360343183,6.567032360343183,6.567032360343183,0.46274676590208275,0.5522686529485088,0.1280224426268305,0.5767530884985705,0.5948223255912046,0.6850848509387736,0.5904404499826573,0.6848856953375573,0.704025376157032,0.6834744577676068,0.6070490103795071,0.6070490103795071,0.6070490103795071,0.6070490103795071,0.6070490103795071,0.6070490103795071,0.6070490103795071,0.6070490103795071,0.6070490103795071,0.6070490103795071,0.8469789684633944,0.8469789684633944,0.8469789684633944,0.8469789684633944,0.8469789684633944,0.8469789684633944,0.8469789684633944,0.8469789684633944,0.8469789684633944,0.8469789684633944,0.7270139894214507,0.7270139894214507,0.7270139894214507,0.7270139894214507,0.7270139894214507,0.7270139894214507,0.7270139894214507,0.7270139894214507,0.7270139894214507,0.7270139894214507,0.07461424189669241,0.10833176244020304,-0.01196130167106424
Young,3047,0.5505716798592788,0.4573438874230431,0.35514511873350924,0.6768689533861038,0.4240985048372911,0.6988566402814423,0.4230430958663149,0.6075637642919964,0.7067722075637642,0.6990325417766051,0.2956437407685435,0.1836173709055263,0.11363639390559196,0.5008383814309246,0.16129385561168605,0.5454235744543454,0.16025573770903542,0.4615161907479104,0.5628552777328516,0.546255920782087,0.003020221818225033,0.003020221818225033,0.003020221818225033,0.003020221818225033,0.003020221818225033,0.003020221818225033,0.003020221818225033,0.003020221818225033,0.003020221818225033,0.003020221818225033,0.9517466669241279,0.9517466669241279,0.9517466669241279,0.9517466669241279,0.9517466669241279,0.9517466669241279,0.9517466669241279,0.9517466669241279,0.9517466669241279,0.9517466669241279,6.588322701239672,6.588322701239672,6.588322701239672,6.588322701239672,6.588322701239672,6.588322701239672,6.588322701239672,6.588322701239672,6.588322701239672,6.588322701239672,0.47327708621222125,0.4543016642576875,0.2099224648947583,0.6497936951187564,0.45572019823015,0.7029781005487384,0.45273511601474636,0.6374784716145828,0.7231204766789562,0.7035336048545955,0.6057399473394941,0.6057399473394941,0.6057399473394941,0.6057399473394941,0.6057399473394941,0.6057399473394941,0.6057399473394941,0.6057399473394941,0.6057399473394941,0.6057399473394941,0.875436651730731,0.875436651730731,0.875436651730731,0.875436651730731,0.875436651730731,0.875436651730731,0.875436651730731,0.875436651730731,0.875436651730731,0.875436651730731,0.7405882995351125,0.7405882995351125,0.7405882995351125,0.7405882995351125,0.7405882995351125,0.7405882995351125,0.7405882995351125,0.7405882995351125,0.7405882995351125,0.7405882995351125,0.04458519302342079,0.05318440542998204,0.021987686895338587
Young,3407,0.5621811785400176,0.4230430958663149,0.2731750219876869,0.6469656992084433,0.43905013192612136,0.6772207563764292,0.6105540897097625,0.784872471416007,0.7048372911169745,0.6642040457343887,0.317112307944408,0.16597555253565954,0.05043846256048109,0.4620449657559772,0.1783842698319914,0.5028722053281717,0.44664216310811017,0.6271286621225011,0.5566832895989785,0.5215638464733602,0.0015413614039949675,0.0015413614039949675,0.0015413614039949675,0.0015413614039949675,0.0015413614039949675,0.0015413614039949675,0.0015413614039949675,0.0015413614039949675,0.0015413614039949675,0.0015413614039949675,0.9473531571104252,0.9473531571104252,0.9473531571104252,0.9473531571104252,0.9473531571104252,0.9473531571104252,0.9473531571104252,0.9473531571104252,0.9473531571104252,0.9473531571104252,6.707190734262027,6.707190734262027,6.707190734262027,6.707190734262027,6.707190734262027,6.707190734262027,6.707190734262027,6.707190734262027,6.707190734262027,6.707190734262027,0.500419636217201,0.43481723572104086,0.11822505037941197,0.6052222998974103,0.48704476864862817,0.6910013882493993,0.605896778008798,0.7081337125941997,0.7181339163183489,0.6919896262111486,0.6007506960111948,0.6007506960111948,0.6007506960111948,0.6007506960111948,0.6007506960111948,0.6007506960111948,0.6007506960111948,0.6007506960111948,0.6007506960111948,0.6007506960111948,0.8468382771274896,0.8468382771274896,0.8468382771274896,0.8468382771274896,0.8468382771274896,0.8468382771274896,0.8468382771274896,0.8468382771274896,0.8468382771274896,0.8468382771274896,0.7237944865693422,0.7237944865693422,0.7237944865693422,0.7237944865693422,0.7237944865693422,0.7237944865693422,0.7237944865693422,0.7237944865693422,0.7237944865693422,0.7237944865693422,0.040827239572194474,0.085779088351989,0.030255057167985933
worm_neuron_cell,42,0.3612040133779264,0.29335881509794554,0.2601528905876732,0.4151935021500239,0.2998088867654085,0.5076445293836598,0.3010033444816054,0.43788819875776397,0.5566172957477306,0.5492116579073101,0.0408500737558885,0.013938900427600128,0.024359453311154074,0.13605756307253275,0.015803941564437162,0.15526647465850382,0.01655590978358345,0.10711227158996825,0.19965519089788453,0.1876987669091956,0.003782712689961887,0.003782712689961887,0.003782712689961887,0.003782712689961887,0.003782712689961887,0.003782712689961887,0.003782712689961887,0.003782712689961887,0.003782712689961887,0.003782712689961887,0.8942365037320351,0.8942365037320351,0.8942365037320351,0.8942365037320351,0.8942365037320351,0.8942365037320351,0.8942365037320351,0.8942365037320351,0.8942365037320351,0.8942365037320351,5.798613886180551,5.798613886180551,5.798613886180551,5.798613886180551,5.798613886180551,5.798613886180551,5.798613886180551,5.798613886180551,5.798613886180551,5.798613886180551,0.19837954735578242,0.1541461923784164,0.07001386273915525,0.3546057939895417,0.16277841936213996,0.4534249208286463,0.16609515165843453,0.399535216049516,0.5053189762788829,0.4915607852925138,0.6408616273627267,0.6408616273627267,0.6408616273627267,0.6408616273627267,0.6408616273627267,0.6408616273627267,0.6408616273627267,0.6408616273627267,0.6408616273627267,0.6408616273627267,0.9485591259330087,0.9485591259330087,0.9485591259330087,0.9485591259330087,0.9485591259330087,0.9485591259330087,0.9485591259330087,0.9485591259330087,0.9485591259330087,0.9485591259330087,0.7947103766478677,0.7947103766478677,0.7947103766478677,0.7947103766478677,0.7947103766478677,0.7947103766478677,0.7947103766478677,0.7947103766478677,0.7947103766478677,0.7947103766478677,0.019208911585971072,0.09881912683910465,0.09245102723363591
worm_neuron_cell,3047,0.289775441949355,0.30960344003822265,0.21548017200191114,0.5353559483994267,0.29025322503583373,0.5597228858098423,0.2909698996655518,0.4472049689440994,0.5702341137123745,0.5625895843287148,0.0039088981944280865,0.021435955111384502,0.021664904118231965,0.19366529709231248,0.010588984141846882,0.20205556350670725,0.010953810214694892,0.18203549383980058,0.21747494289275945,0.2072427015344384,0.0038100376836709415,0.0038100376836709415,0.0038100376836709415,0.0038100376836709415,0.0038100376836709415,0.0038100376836709415,0.0038100376836709415,0.0038100376836709415,0.0038100376836709415,0.0038100376836709415,0.9490711416155995,0.9490711416155995,0.9490711416155995,0.9490711416155995,0.9490711416155995,0.9490711416155995,0.9490711416155995,0.9490711416155995,0.9490711416155995,0.9490711416155995,6.389547394916024,6.389547394916024,6.389547394916024,6.389547394916024,6.389547394916024,6.389547394916024,6.389547394916024,6.389547394916024,6.389547394916024,6.389547394916024,0.1439069067576466,0.17339754422710396,0.047376089748903776,0.44363888044793104,0.15523163974346182,0.5047139144582169,0.1563401945902907,0.45160492438894606,0.5227986082750158,0.5093010366983076,0.6354360755421621,0.6354360755421621,0.6354360755421621,0.6354360755421621,0.6354360755421621,0.6354360755421621,0.6354360755421621,0.6354360755421621,0.6354360755421621,0.6354360755421621,0.9497677854038998,0.9497677854038998,0.9497677854038998,0.9497677854038998,0.9497677854038998,0.9497677854038998,0.9497677854038998,0.9497677854038998,0.9497677854038998,0.9497677854038998,0.792601930473031,0.792601930473031,0.792601930473031,0.792601930473031,0.792601930473031,0.792601930473031,0.792601930473031,0.792601930473031,0.792601930473031,0.792601930473031,0.008390266414394776,0.061075034010285856,0.024366937410415623
worm_neuron_cell,3407,0.2766364070711897,0.2866698518872432,0.22097467749641664,0.38509316770186336,0.2904921165790731,0.5661729574773053,0.29956999522216915,0.4192546583850932,0.5800286669851887,0.568561872909699,0.003562215026021121,0.021578432803746887,0.019701733870393923,0.09062845440340295,0.011523628027821834,0.2108724407998285,0.015668002954675443,0.1273214965237509,0.23130669257173384,0.21406553515305413,0.0033640910158337922,0.0033640910158337922,0.0033640910158337922,0.0033640910158337922,0.0033640910158337922,0.0033640910158337922,0.0033640910158337922,0.0033640910158337922,0.0033640910158337922,0.0033640910158337922,0.9016257498994799,0.9016257498994799,0.9016257498994799,0.9016257498994799,0.9016257498994799,0.9016257498994799,0.9016257498994799,0.9016257498994799,0.9016257498994799,0.9016257498994799,6.217226286224509,6.217226286224509,6.217226286224509,6.217226286224509,6.217226286224509,6.217226286224509,6.217226286224509,6.217226286224509,6.217226286224509,6.217226286224509,0.11145559871551115,0.15495382082844336,0.04728830430353297,0.3412685567335363,0.14555572201824138,0.5162437408941999,0.16290785330494353,0.37796543454968845,0.5385987389338948,0.5207770337153984,0.6347911218879753,0.6347911218879753,0.6347911218879753,0.6347911218879753,0.6347911218879753,0.6347911218879753,0.6347911218879753,0.6347911218879753,0.6347911218879753,0.6347911218879753,0.93790643747487,0.93790643747487,0.93790643747487,0.93790643747487,0.93790643747487,0.93790643747487,0.93790643747487,0.93790643747487,0.93790643747487,0.93790643747487,0.7863487796814226,0.7863487796814226,0.7863487796814226,0.7863487796814226,0.7863487796814226,0.7863487796814226,0.7863487796814226,0.7863487796814226,0.7863487796814226,0.7863487796814226,0.12024398639642556,0.1749751841606636,0.18107978977544198
